date,ticker,article_count,avg_tone_mean,avg_tone_std
20161007,CIPLA.NS,55,-0.506,1.3293
20161007,AMGN,27,-0.1413,2.272
20161007,MDLZ,37,1.0736,1.8592
20161007,GILD,20,-0.2749,2.1005
20161007,HINDPETRO.NS,22,-0.8133,1.794
20161007,BPCL.NS,22,-0.4656,1.9897
20161007,GEHC,26,1.3156,1.9928
20161007,IOC.NS,27,1.2947,2.4281
20161007,COALINDIA.NS,8,-0.0282,1.525
20161007,ADSK,20,1.7528,1.0601
20161007,PAYX,7,1.859,0.9558
20161007,MU,27,1.747,2.7731
20161007,POWERGRID.NS,22,1.109,1.8295
20161007,CDNS,2,0.5845,1.4233
20161007,ADI,14,-0.0231,2.1052
20161007,AMD,22,0.1957,1.7922
20161007,SHOP,3,0.9488,0.597
20161007,TXN,30,1.3726,1.6925
20161007,KOTAKBANK.NS,36,-0.399,1.6563
20161007,LRCX,17,-0.0258,2.8281
20161007,AVGO,11,1.0559,2.4306
20161007,EA,30,1.8829,2.471
20161007,STX,36,-0.5842,1.2863
20161007,ARM,32,-0.7053,1.2932
20161007,ADBE,8,1.8066,2.2674
20161007,AUROPHARMA.NS,3,0.0987,1.2937
20161007,CHTR,23,-1.2228,2.62
20161007,HAL.NS,3,0.3919,1.8279
20161007,LUPIN.NS,7,0.4148,0.9142
20161007,INDHOTEL.NS,4,-1.8309,0.1058
20161007,LICI.NS,29,-0.5047,2.2499
20161007,TATAPOWER.NS,2,1.3773,2.3209
20161007,CTSH,30,-2.4944,3.1929
20161007,TECHM.NS,2,-0.2379,1.3763
20161007,MAXHEALTH.NS,4,3.5641,0.9766
20161007,PANW,22,0.351,1.839
20161007,MRVL,13,2.2795,3.9574
20161007,EXC,3,1.5242,2.871
20161007,PCAR,3,1.7404,1.612
20161007,SNPS,2,1.7517,0.0062
20161007,CPRT,1,0.9504,0.0
20161007,ETERNAL.NS,7,0.1223,2.1607
20161007,BERGEPAINT.NS,3,0.8419,0.0876
20161007,AMAT,7,1.683,1.9874
20161007,ADANIGREEN.NS,18,0.5514,1.7204
20161007,LULU,5,-0.479,0.4956
20161007,KLAC,6,0.4052,1.1643
20161007,SUNPHARMA.NS,3,0.7166,1.1393
20161007,BEL.NS,3,-0.5112,2.0009
20161007,OBEROIRLTY.NS,1,1.0767,0.0
20161007,IRCTC.NS,8,-1.7714,1.4507
20161007,GRASIM.NS,15,-0.5777,1.2823
20161007,EICHERMOT.NS,9,0.9116,1.3146
20161007,WDC,10,0.5007,1.2561
20161007,UNITDSPR.NS,2,-1.7013,1.5455
20161007,VEDL.NS,4,-0.3795,0.5325
20161007,HINDALCO.NS,4,-0.6052,0.837
20161007,ONGC.NS,2,0.8432,0.9395
20161007,MELI,4,0.8459,0.403
20161007,MSTR,1,1.4694,0.0
20161007,ASIANPAINT.NS,1,4.8101,0.0
20161007,ADP,1,-1.3793,0.0
20161007,ILMN,3,0.345,1.1858
20161007,DABUR.NS,5,1.1107,0.9638
20161007,GODREJCP.NS,6,1.0286,2.7009
20161007,CEG,3,0.451,2.6846
20161007,FAST,2,0.1628,0.7982
20161007,AEP,9,-1.0564,2.2349
20161007,BIIB,5,1.5713,1.2721
20161007,HINDZINC.NS,4,1.8212,6.5453
20161007,KHC,3,2.5426,0.6197
20161007,BRITANNIA.NS,2,0.6899,0.3789
20161007,ISRG,2,0.5639,0.2618
20161007,VRTX,2,-0.6154,0.8703
20161007,ROST,4,0.9079,1.9826
20161007,ACC.NS,1,1.3514,0.0
20161007,HEROMOTOCO.NS,5,1.5711,2.7055
20161007,PIDILITIND.NS,1,0.0,0.0
20161007,IDXX,2,0.0,0.0
20161007,PFC.NS,1,-2.9279,0.0
20161007,INTU,2,1.5939,1.8122
20161007,MNST,3,0.4719,0.1468
20161007,ICICIBANK.NS,2,1.5781,0.3516
20161007,ORLY,1,0.2618,0.0
20161007,WDAY,1,0.2618,0.0
20161007,MCHP,1,0.2618,0.0
20161007,RECLTD.NS,1,0.2006,0.0
20161007,CSX,1,-3.4884,0.0
20161007,PAGEIND.NS,2,1.67,0.4904
20161007,MPWR,1,1.4523,0.0
20161007,DXCM,1,0.4036,0.0
20161007,BAJFINANCE.NS,3,0.5621,2.2173
20161007,BAJAJFINSV.NS,1,-1.5228,0.0
20161008,TRI,3578,-3.404,3.5506
20161008,NFLX,426,-0.1187,2.4943
20161008,GILD,5,-0.9282,1.5461
20161008,GOOGL,42,-0.5421,2.1162
20161008,INFY.NS,61,-0.14,2.4731
20161008,GOOG,42,-0.5421,2.1162
20161008,LRCX,32,-3.848,1.2825
20161008,NXPI,5,-2.6737,0.9105
20161008,HON,82,-1.1696,2.4059
20161008,SBUX,239,-0.7043,2.4891
20161008,MSFT,378,0.1576,2.4004
20161008,CSCO,9,1.181,2.8598
20161008,WEC,226,0.3171,1.3326
20161008,INTC,81,0.2629,2.0762
20161008,AAPL,150,-0.1675,2.6118
20161008,WMT,163,-0.5002,3.1778
20161008,CUMMINSIND.NS,14,0.4135,1.7545
20161008,IOC.NS,19,0.1433,4.4744
20161008,AZN,28,-1.7676,1.7306
20161008,PEP,19,-0.2181,2.4491
20161008,POWERGRID.NS,3,0.1162,3.187
20161008,LICI.NS,10,1.042,3.9513
20161008,BHARTIARTL.NS,69,1.0765,2.8841
20161008,BAJFINANCE.NS,6,1.0137,0.5924
20161008,HINDUNILVR.NS,21,0.7802,4.1486
20161008,LULU,1,-0.2169,0.0
20161008,QCOM,37,0.4404,1.5577
20161008,STX,17,-0.5273,1.3914
20161008,ARM,14,-0.8434,1.3244
20161008,TSLA,32,-0.4531,1.999
20161008,WBD,73,-0.3805,2.992
20161008,GODREJCP.NS,20,3.1355,0.8435
20161008,TCS.NS,23,0.4193,1.2144
20161008,TATASTEEL.NS,39,-0.1885,2.0258
20161008,CIPLA.NS,17,0.5342,1.1095
20161008,SIEMENS.NS,23,1.3334,1.9785
20161008,AXISBANK.NS,9,-0.1262,1.8859
20161008,RELIANCE.NS,21,0.2601,2.2333
20161008,BKR,45,-1.5365,1.761
20161008,COALINDIA.NS,2,-1.3798,2.4536
20161008,PYPL,1,0.7498,0.0
20161008,MNST,3,-0.8129,1.2387
20161008,ADBE,11,1.0224,2.4229
20161008,PCAR,6,-0.2293,0.316
20161008,AEP,8,-1.2502,2.013
20161008,WIPRO.NS,7,-0.0006,1.4936
20161008,CHTR,5,-0.6706,2.155
20161008,BEL.NS,1,0.2653,0.0
20161008,MDLZ,17,1.0957,2.9621
20161008,HAL.NS,2,0.1939,1.24
20161008,PFC.NS,20,0.8421,0.6923
20161008,ADI,7,2.4207,1.325
20161008,TXN,6,2.5325,0.8062
20161008,AVGO,6,-8.5745,0.3083
20161008,UNITDSPR.NS,5,3.9243,2.0729
20161008,MARUTI.NS,24,-0.2907,2.7172
20161008,AMGN,10,0.0391,2.8201
20161008,EA,6,1.1541,1.3419
20161008,KOTAKBANK.NS,6,0.4829,1.9455
20161008,MAR,29,2.411,2.3318
20161008,MU,5,2.7794,3.7677
20161008,REGN,5,1.4744,2.707
20161008,KDP,3,0.068,1.8332
20161008,NVDA,20,0.7856,1.4973
20161008,ROST,1,1.9487,0.0
20161008,ADSK,10,3.4614,1.5863
20161008,CTSH,16,-3.8763,1.2049
20161008,BAJAJ-AUTO.NS,8,-0.1704,0.6375
20161008,BIIB,1,0.1157,0.0
20161008,HINDPETRO.NS,7,-0.1881,2.3729
20161008,IRCTC.NS,1,-0.5155,0.0
20161008,SBIN.NS,1,13.3562,0.0
20161008,BPCL.NS,6,-1.1566,1.3274
20161008,PANW,2,-1.1947,0.0221
20161008,GEHC,2,1.8401,3.3946
20161008,AMD,8,1.2743,1.9219
20161008,ADANIGREEN.NS,7,-0.0145,2.7214
20161008,DABUR.NS,2,0.2689,0.2139
20161008,MRVL,3,4.743,3.6127
20161008,RECLTD.NS,1,0.2006,0.0
20161008,FAST,3,0.807,0.103
20161008,DXCM,2,0.9255,0.1997
20161008,TITAN.NS,1,1.7825,0.0
20161008,TTWO,1,-0.8684,0.0
20161008,SHOP,1,2.7487,0.0
20161008,KHC,1,0.6403,0.0
20161008,WDC,2,-0.5131,2.6368
20161008,ETERNAL.NS,4,-1.721,1.068
20161008,ASIANPAINT.NS,1,4.902,0.0
20161008,VRTX,2,1.0331,1.461
20161008,AMAT,2,3.4921,2.7289
20161008,MAXHEALTH.NS,1,4.0609,0.0
20161008,ONGC.NS,2,4.2904,6.0676
20161008,SNPS,1,1.6651,0.0
20161008,CDNS,1,1.6651,0.0
20161008,ICICIBANK.NS,1,2.621,0.0
20161008,HDFCBANK.NS,1,2.621,0.0
20161008,HINDZINC.NS,1,6.1224,0.0
20161008,ROP,1,1.6489,0.0
20161008,ADANIENT.NS,3,-1.599,3.6077
20161008,ABNB,1,-1.0582,0.0
20161008,VRSK,1,0.6472,0.0
20161008,KLAC,1,1.7693,0.0
20161008,OBEROIRLTY.NS,1,0.9328,0.0
20161008,VEDL.NS,2,0.6243,2.1996
20161009,HINDUNILVR.NS,17,2.1828,2.3257
20161009,HON,25,-0.6136,1.9996
20161009,TRI,3223,-3.3458,3.5586
20161009,WEC,110,-0.0518,1.0827
20161009,MSFT,388,0.6077,2.0854
20161009,AZN,43,-2.8586,2.232
20161009,TSLA,67,-0.3449,1.6046
20161009,AAPL,84,-0.0276,2.8949
20161009,RELIANCE.NS,87,1.231,1.4575
20161009,BHARTIARTL.NS,66,1.2247,2.1292
20161009,INFY.NS,89,-0.9237,2.5626
20161009,SBUX,167,-0.3171,2.1472
20161009,GOOGL,46,-0.3496,2.4656
20161009,GOOG,46,-0.3496,2.4656
20161009,NFLX,494,0.6589,2.5739
20161009,WBD,77,-0.2206,2.5708
20161009,SIEMENS.NS,29,1.0017,2.6606
20161009,QCOM,28,0.2033,1.4119
20161009,WMT,146,-1.0131,2.9231
20161009,INTC,80,-0.1762,2.5
20161009,ADSK,8,2.6065,2.0725
20161009,CUMMINSIND.NS,13,-0.0948,2.0437
20161009,CSCO,6,2.7838,1.8187
20161009,STX,11,-1.2365,1.5432
20161009,ARM,10,-1.4953,1.3518
20161009,LRCX,21,-3.7751,1.1683
20161009,HINDPETRO.NS,13,-0.3013,1.6835
20161009,BPCL.NS,15,0.1666,2.0327
20161009,TATASTEEL.NS,30,0.3241,1.761
20161009,EICHERMOT.NS,3,0.4456,1.181
20161009,ONGC.NS,6,0.4321,1.6333
20161009,MAR,13,1.5697,1.8066
20161009,BKR,17,-2.4896,1.3496
20161009,IOC.NS,20,-0.2822,1.4501
20161009,GODREJCP.NS,7,2.2514,1.2795
20161009,AXISBANK.NS,31,0.4454,1.0302
20161009,TITAN.NS,3,-0.06,0.585
20161009,CTSH,5,-0.5561,1.3332
20161009,VRTX,3,-1.0295,0.1093
20161009,CIPLA.NS,6,-0.1236,1.5591
20161009,PANW,7,1.7431,1.6991
20161009,WIPRO.NS,7,-0.3686,3.108
20161009,ABNB,3,-6.0266,2.3336
20161009,GRASIM.NS,2,0.1678,1.1324
20161009,IDXX,1,0.5741,0.0
20161009,TCS.NS,33,-0.1985,2.3233
20161009,AMGN,6,-1.2989,2.4652
20161009,REGN,3,-0.822,2.9146
20161009,GILD,5,-0.7107,2.0456
20161009,MARUTI.NS,21,0.8747,2.3997
20161009,BAJAJ-AUTO.NS,6,0.5353,1.3304
20161009,OBEROIRLTY.NS,5,0.7051,1.339
20161009,ADANIGREEN.NS,6,0.0641,2.3612
20161009,PFC.NS,6,-0.0058,0.3167
20161009,EA,14,-1.652,0.8124
20161009,PEP,18,0.8875,2.0839
20161009,IRCTC.NS,3,1.0812,2.4579
20161009,ADANIENT.NS,2,-1.13,0.3729
20161009,COALINDIA.NS,4,-0.0789,1.0844
20161009,KHC,3,-3.1131,1.0346
20161009,NVDA,8,1.2801,2.1895
20161009,MDLZ,3,1.6452,0.8013
20161009,ROST,1,3.2479,0.0
20161009,SHOP,3,1.3309,0.5049
20161009,CTAS,1,4.4405,0.0
20161009,RECLTD.NS,1,0.2006,0.0
20161009,AMD,2,0.5915,0.404
20161009,TXN,4,0.743,0.602
20161009,ADBE,1,1.1299,0.0
20161009,DABUR.NS,3,0.7568,0.9154
20161009,BEL.NS,2,1.7426,0.6487
20161009,MU,2,5.2337,4.143
20161009,MRVL,2,5.2337,4.143
20161009,LODHA.NS,1,2.0488,0.0
20161009,KDP,4,1.0246,1.1237
20161009,WDC,2,1.2184,0.188
20161009,CDNS,1,1.5495,0.0
20161009,LUPIN.NS,1,-1.2579,0.0
20161009,NXPI,1,0.9938,0.0
20161009,AVGO,2,-0.8479,2.6046
20161009,KOTAKBANK.NS,6,0.7787,1.5779
20161009,LICI.NS,3,1.5731,0.2362
20161009,MNST,1,0.5556,0.0
20161009,EXC,1,-1.2346,0.0
20161009,ETERNAL.NS,4,0.825,2.0856
20161009,APOLLOHOSP.NS,1,0.3253,0.0
20161009,BRITANNIA.NS,3,6.8818,6.587
20161009,KLAC,3,-0.2405,1.3371
20161009,AMAT,2,1.3568,0.6293
20161009,BIIB,1,0.4662,0.0
20161009,VEDL.NS,1,-1.1947,0.0
20161009,POWERGRID.NS,2,0.7327,1.2383
20161009,TATAPOWER.NS,1,2.2333,0.0
20161009,ALKEM.NS,1,0.1307,0.0
20161009,HINDZINC.NS,1,1.2285,0.0
20161009,HINDALCO.NS,1,1.2285,0.0
20161009,TECHM.NS,1,1.6509,0.0
20161009,BAJFINANCE.NS,3,0.9457,0.5653
20161009,ULTRACEMCO.NS,1,0.8147,0.0
20161009,AMBUJACEM.NS,1,0.8147,0.0
20161009,SHREECEM.NS,1,0.8147,0.0
20161009,ICICIBANK.NS,2,2.4987,0.2448
20161009,HDFCBANK.NS,2,2.4987,0.2448
20161009,PAYX,1,1.4831,0.0
20161010,NFLX,596,0.4637,2.5282
20161010,MSFT,813,0.4852,2.6994
20161010,WMT,281,-1.6732,4.118
20161010,TRI,6340,-2.7511,3.3942
20161010,SIEMENS.NS,119,1.0528,2.3858
20161010,WBD,227,0.8498,2.312
20161010,CIPLA.NS,51,0.2758,0.928
20161010,INFY.NS,139,-0.1884,2.2383
20161010,TATASTEEL.NS,117,0.3883,1.6838
20161010,SBUX,265,0.2565,2.9076
20161010,IOC.NS,15,1.5633,2.5505
20161010,AAPL,280,-0.0358,2.8091
20161010,CUMMINSIND.NS,35,-1.4629,3.282
20161010,INTC,182,0.6425,2.7028
20161010,MARUTI.NS,48,-0.34,3.4517
20161010,WEC,209,0.2387,1.473
20161010,GOOGL,185,-1.059,2.0247
20161010,GOOG,185,-1.059,2.0247
20161010,TCS.NS,50,-0.2128,1.8903
20161010,QCOM,80,0.1574,2.0278
20161010,KHC,61,-2.0325,1.9052
20161010,BKR,81,-1.1191,1.62
20161010,TSLA,118,-1.0993,1.9586
20161010,RELIANCE.NS,89,0.6504,1.9424
20161010,ILMN,12,0.6255,2.2473
20161010,BHARTIARTL.NS,94,1.2954,1.9728
20161010,IRCTC.NS,45,2.475,1.5177
20161010,VEDL.NS,48,-0.1604,1.1048
20161010,HINDALCO.NS,14,0.9143,0.9425
20161010,HINDPETRO.NS,40,-0.6875,2.4761
20161010,BPCL.NS,49,-0.4761,2.4822
20161010,TXN,30,0.6003,1.732
20161010,ONGC.NS,6,1.37,1.9548
20161010,EA,27,1.6551,2.4677
20161010,CSCO,36,0.7158,2.2615
20161010,HINDUNILVR.NS,71,1.4611,2.2112
20161010,STX,39,-0.2315,1.3525
20161010,ARM,33,-0.4991,1.0463
20161010,TATAPOWER.NS,6,1.1142,1.8638
20161010,NVDA,23,0.8507,2.0936
20161010,AMGN,20,-0.7716,1.9472
20161010,AZN,91,-1.2424,2.253
20161010,ADANIGREEN.NS,12,1.2136,2.5645
20161010,PEP,100,1.7305,1.8033
20161010,ICICIBANK.NS,5,-5.669,5.9965
20161010,HDFCBANK.NS,4,-6.6968,6.3954
20161010,KOTAKBANK.NS,12,-2.672,4.6094
20161010,AXISBANK.NS,33,-0.0521,3.304
20161010,REGN,15,-1.1936,1.3582
20161010,ADI,10,0.786,1.6803
20161010,AVGO,12,1.5128,2.0498
20161010,MAR,38,1.7501,2.3616
20161010,KDP,6,1.4511,3.6765
20161010,ROST,7,1.8613,1.2593
20161010,MDLZ,24,1.8119,1.7645
20161010,TTWO,3,1.8437,1.2718
20161010,HON,74,0.568,2.0342
20161010,GRASIM.NS,6,0.9132,1.4991
20161010,ETERNAL.NS,6,-0.0365,2.0563
20161010,ADSK,11,3.0416,2.3993
20161010,WDC,8,-0.676,1.6338
20161010,PANW,36,-0.5166,0.9787
20161010,POWERGRID.NS,11,0.9428,1.21
20161010,VRSK,3,0.1673,0.0151
20161010,WIPRO.NS,34,-0.7409,2.6158
20161010,EXC,5,1.6489,1.9847
20161010,COALINDIA.NS,6,-0.7369,0.8362
20161010,TITAN.NS,20,0.3471,3.1418
20161010,BAJAJ-AUTO.NS,17,0.5057,1.4014
20161010,PCAR,6,0.2633,1.3883
20161010,ISRG,4,1.5847,1.5272
20161010,AEP,13,0.8392,2.1577
20161010,CTSH,15,-0.0862,3.8819
20161010,LRCX,45,-2.9498,1.9389
20161010,CTAS,8,5.799,3.8521
20161010,KLAC,4,0.7709,0.7152
20161010,MCHP,4,0.8033,0.7503
20161010,GILD,19,-1.1562,1.6439
20161010,AMAT,9,1.4546,2.3451
20161010,RECLTD.NS,3,1.7538,1.7257
20161010,MU,8,0.4441,2.1843
20161010,DABUR.NS,6,1.6499,1.5101
20161010,LICI.NS,10,1.9561,1.9447
20161010,VRTX,4,-0.6604,1.0664
20161010,CHTR,7,0.6779,1.8438
20161010,BIIB,9,-0.4642,1.6474
20161010,ABNB,8,-3.1965,2.7449
20161010,ADANIENT.NS,2,1.6206,0.8295
20161010,ADP,2,1.1281,3.0095
20161010,SUNPHARMA.NS,4,0.1266,0.9955
20161010,INDHOTEL.NS,3,1.121,2.8797
20161010,MPWR,1,0.5755,0.0
20161010,ORLY,4,-1.0155,3.2095
20161010,MNST,2,1.0357,0.024
20161010,MRVL,6,1.6726,1.5246
20161010,ADBE,4,1.2726,0.7375
20161010,UNITDSPR.NS,1,0.9515,0.0
20161010,OBEROIRLTY.NS,5,0.81,0.3853
20161010,GEHC,8,1.5519,2.9766
20161010,MELI,6,1.1899,0.4574
20161010,BAJFINANCE.NS,4,-0.34,2.1924
20161010,GODREJCP.NS,5,2.222,0.9652
20161010,CPRT,1,1.1111,0.0
20161010,EICHERMOT.NS,6,1.1012,1.0109
20161010,PIDILITIND.NS,1,0.3396,0.0
20161010,PYPL,2,1.3017,1.2857
20161010,HEROMOTOCO.NS,1,3.2129,0.0
20161010,ALKEM.NS,1,0.2667,0.0
20161010,AMD,2,3.1467,1.2567
20161010,AUROPHARMA.NS,1,-0.542,0.0
20161010,PERSISTENT.NS,1,0.7168,0.0
20161010,PAYX,3,1.5982,1.1216
20161010,LULU,1,-0.5906,0.0
20161010,LUPIN.NS,2,0.8646,0.1736
20161010,BEL.NS,2,-0.6413,2.1674
20161010,HAL.NS,2,-3.785,4.0958
20161010,BRITANNIA.NS,4,3.086,5.2926
20161010,ASIANPAINT.NS,1,1.444,0.0
20161010,SBIN.NS,1,1.4398,0.0
20161010,ODFL,1,1.4532,0.0
20161010,PFC.NS,2,3.5563,1.5266
20161010,CHOLAFIN.NS,2,1.6293,3.8775
20161010,TVSMOTOR.NS,2,1.6293,3.8775
20161010,TECHM.NS,1,1.2821,0.0
20161010,WDAY,1,0.3926,0.0
20161010,SHOP,1,0.3926,0.0
20161010,SHREECEM.NS,1,0.7946,0.0
20161010,BERGEPAINT.NS,1,0.7946,0.0
20161010,MAXHEALTH.NS,1,4.8148,0.0
20161010,ULTRACEMCO.NS,1,-0.5031,0.0
20161011,TRI,6909,-2.2933,2.9601
20161011,MSFT,911,0.4714,2.9029
20161011,INTC,242,0.7894,2.7734
20161011,HINDUNILVR.NS,77,1.9234,2.4165
20161011,AAPL,613,-1.4437,2.1732
20161011,PEP,128,0.8316,2.362
20161011,WMT,366,-1.6285,4.2253
20161011,NFLX,738,0.4767,2.4787
20161011,MCHP,10,0.7189,1.8633
20161011,ABNB,6,-2.1213,1.6601
20161011,MDLZ,37,1.7495,2.4446
20161011,HON,93,1.1628,2.3771
20161011,MAR,56,1.8957,2.4614
20161011,STX,175,-1.6938,1.6485
20161011,WDC,105,-1.6557,1.8075
20161011,SBUX,448,0.6185,2.5487
20161011,IRCTC.NS,30,1.9504,0.8355
20161011,QCOM,102,0.8396,2.262
20161011,GODREJCP.NS,58,0.6301,2.4623
20161011,AEP,16,0.4649,3.1768
20161011,AMD,14,1.6078,1.8757
20161011,SIEMENS.NS,122,1.4047,2.4922
20161011,GOOGL,166,0.1084,1.4603
20161011,GOOG,166,0.1084,1.4603
20161011,WEC,179,1.4791,2.3305
20161011,AZN,52,-0.6706,2.0765
20161011,TITAN.NS,28,1.3656,2.2727
20161011,IOC.NS,27,0.2937,2.263
20161011,WBD,265,0.5181,1.9485
20161011,CUMMINSIND.NS,46,-1.2694,2.7256
20161011,ARM,42,-1.7683,1.7345
20161011,GILD,23,-1.0943,2.4037
20161011,CSCO,45,1.4085,1.9574
20161011,MU,78,-0.991,2.6133
20161011,BHARTIARTL.NS,38,1.1066,2.5477
20161011,NVDA,46,0.7464,1.83
20161011,ADSK,27,2.0214,2.556
20161011,AMGN,18,0.6655,2.164
20161011,HINDPETRO.NS,50,-0.2489,2.0964
20161011,BPCL.NS,52,-0.2317,2.1755
20161011,CHTR,70,-3.8082,2.9363
20161011,KHC,15,-1.6753,1.5728
20161011,AVGO,20,2.2975,1.4932
20161011,INFY.NS,74,1.0656,2.6473
20161011,EA,12,1.1541,1.618
20161011,TSLA,125,-1.1009,2.2391
20161011,MARUTI.NS,35,0.7745,2.9773
20161011,ILMN,47,-1.3625,1.386
20161011,VEDL.NS,8,-0.252,2.0365
20161011,DASH,3,-0.5453,0.0308
20161011,PANW,50,0.2662,2.1693
20161011,BKR,27,-1.7058,1.7002
20161011,MRVL,6,0.49,1.36
20161011,TXN,22,2.3819,1.7519
20161011,KDP,2,3.9161,0.3956
20161011,REGN,14,-0.1343,2.4324
20161011,EXC,8,-0.1641,0.5984
20161011,WIPRO.NS,24,1.7112,1.9029
20161011,AMAT,17,0.897,0.88
20161011,RELIANCE.NS,35,1.5377,1.8671
20161011,INDHOTEL.NS,7,1.4369,1.2771
20161011,KOTAKBANK.NS,9,-0.1869,1.9203
20161011,NXPI,1,0.7648,0.0
20161011,CTAS,13,3.9704,3.5116
20161011,GEHC,17,0.4598,2.2804
20161011,TATASTEEL.NS,25,1.2283,2.5648
20161011,DABUR.NS,7,-0.0684,1.0322
20161011,TCS.NS,16,0.8101,2.3112
20161011,IDXX,5,1.8923,1.4614
20161011,LRCX,38,-3.5245,0.9429
20161011,CTSH,20,0.184,2.3902
20161011,TEAM,1,1.487,0.0
20161011,FAST,18,0.1211,1.8405
20161011,MNST,3,1.4152,1.8429
20161011,ADI,16,1.1682,1.3722
20161011,TTWO,7,0.6873,0.9903
20161011,PCAR,3,1.4018,0.9395
20161011,LICI.NS,3,1.8206,0.478
20161011,PYPL,8,0.1748,1.783
20161011,ISRG,1,0.0,0.0
20161011,RECLTD.NS,2,2.4299,2.6593
20161011,ODFL,3,1.5933,0.031
20161011,ETERNAL.NS,9,0.5171,2.2712
20161011,ADANIGREEN.NS,5,1.9747,2.0717
20161011,AXISBANK.NS,5,-1.2181,2.5485
20161011,APOLLOHOSP.NS,1,2.4,0.0
20161011,ORLY,7,1.2809,1.2358
20161011,ADBE,6,0.8175,1.1018
20161011,BIIB,4,0.5876,0.3462
20161011,ROST,5,1.147,0.5665
20161011,WDAY,4,0.1344,1.2469
20161011,SHOP,6,1.7214,1.4078
20161011,MELI,4,0.9093,0.3138
20161011,ONGC.NS,3,0.5802,2.9476
20161011,PAYX,3,1.854,2.6329
20161011,HINDALCO.NS,7,2.9921,0.1177
20161011,GRASIM.NS,2,1.588,3.4973
20161011,SNPS,5,4.2977,0.247
20161011,CDNS,4,4.3433,0.2598
20161011,LULU,2,0.7969,0.9796
20161011,PFC.NS,1,2.0772,0.0
20161011,HAL.NS,5,0.2236,0.8027
20161011,INTU,2,1.7321,0.5993
20161011,KLAC,2,-1.7857,2.5254
20161011,CEG,2,1.033,0.9429
20161011,CIPLA.NS,3,0.1669,0.6371
20161011,LUPIN.NS,1,-0.2105,0.0
20161011,COALINDIA.NS,2,-1.1344,0.743
20161011,BEL.NS,1,-2.1277,0.0
20161011,AUROPHARMA.NS,1,2.6752,0.0
20161011,VRTX,2,2.5278,2.5882
20161011,EICHERMOT.NS,2,2.4657,2.1604
20161011,ULTRACEMCO.NS,1,6.446,0.0
20161011,MPHASIS.NS,1,1.8564,0.0
20161011,BAJFINANCE.NS,1,0.0,0.0
20161011,ASIANPAINT.NS,1,0.7183,0.0
20161011,BAJAJ-AUTO.NS,1,-0.6024,0.0
20161011,TATAPOWER.NS,1,0.1464,0.0
20161011,SUNPHARMA.NS,1,-4.5537,0.0
20161011,ICICIBANK.NS,1,-4.1247,0.0
20161011,HDFCBANK.NS,1,-4.1247,0.0
20161011,OBEROIRLTY.NS,1,2.5729,0.0
20161012,SBUX,251,0.6088,3.4741
20161012,TRI,6402,-2.3213,3.0919
20161012,BHARTIARTL.NS,78,0.8946,2.9775
20161012,AAPL,489,-0.8126,2.7557
20161012,MARUTI.NS,244,0.1837,2.2292
20161012,CHTR,41,-2.3184,3.5669
20161012,MSFT,1033,0.5381,2.4865
20161012,INFY.NS,96,0.5664,2.192
20161012,IOC.NS,26,-0.1311,2.704
20161012,ADSK,26,2.8305,3.5354
20161012,NFLX,656,0.1927,2.6342
20161012,CSCO,131,-0.0807,1.627
20161012,GOOGL,170,-1.2905,1.6851
20161012,GOOG,170,-1.2905,1.6851
20161012,WMT,344,-0.4599,3.5905
20161012,WBD,241,1.816,4.2389
20161012,WEC,190,1.5579,2.8961
20161012,CTAS,15,3.1685,1.6827
20161012,QCOM,120,0.233,1.9131
20161012,AMGN,17,-0.8487,2.0389
20161012,GILD,23,-0.8101,1.5039
20161012,MU,27,0.3078,2.682
20161012,MRVL,13,0.6824,2.9547
20161012,GEHC,16,0.7347,1.0916
20161012,AEP,15,1.7074,1.7217
20161012,HINDUNILVR.NS,174,-0.8383,2.9802
20161012,INTC,446,0.1003,2.8285
20161012,WIPRO.NS,34,1.2135,2.1605
20161012,EICHERMOT.NS,1,-0.5199,0.0
20161012,AXISBANK.NS,15,0.0533,1.5435
20161012,BEL.NS,2,0.1169,0.9006
20161012,TECHM.NS,2,2.8977,1.3413
20161012,TCS.NS,19,-0.0434,2.8604
20161012,MELI,10,0.0096,1.4381
20161012,MAR,53,1.7187,2.3753
20161012,ORLY,62,-6.4943,2.2515
20161012,TSLA,124,0.3882,2.1132
20161012,AZN,57,-0.8278,1.6235
20161012,PANW,25,-0.1719,1.8402
20161012,SIEMENS.NS,84,1.0619,2.4037
20161012,HON,106,1.2749,2.2885
20161012,EXC,15,0.2437,0.751
20161012,DABUR.NS,5,2.2459,1.5299
20161012,LICI.NS,12,1.6078,3.425
20161012,NVDA,61,0.4576,1.5986
20161012,GODREJCP.NS,32,2.3358,2.1913
20161012,SUNPHARMA.NS,12,-2.8653,3.3226
20161012,BPCL.NS,23,-0.7155,1.3749
20161012,HINDPETRO.NS,38,-1.1959,1.2546
20161012,ICICIBANK.NS,14,0.9713,1.5576
20161012,PEP,74,0.9046,2.7981
20161012,CTSH,9,2.5914,1.3941
20161012,KLAC,6,1.7624,0.8378
20161012,RELIANCE.NS,42,-0.3137,1.6685
20161012,TXN,26,1.4081,1.2601
20161012,TATASTEEL.NS,30,-0.6588,2.1359
20161012,STX,41,-1.0695,1.77
20161012,ARM,20,-1.1392,1.4021
20161012,ODFL,4,1.4378,0.2089
